"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72219013874","2020-05-12T13:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39","67",,,"+0.03","8","36","30.25",,"29.15","9.94","53","120",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32966 41204 10194 20039 39871 40244 58010 91752 333 10194 20122 555 91218=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-12T13:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","40","69","0.00",,,,"35","30.24","FEW:02 130 SCT:04 200 SCT:04 250","29.14","10.00","54","220",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12805/12/20 13:52:02 METAR KATL 121852Z 22004KT 10SM FEW130 SCT200 SCT250 21/04 A3024 RMK AO2 SLP239 ACC DSNT NW-NE T02060044 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-12T14:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","42","71","0.00",,,,"35","30.21","FEW:02 130 SCT:04 200 SCT:04 250","29.12","10.00","56","200",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11305/12/20 14:52:02 METAR KATL 121952Z 20005KT 10SM FEW130 SCT200 SCT250 22/06 A3022 RMK AO2 SLP230 T02170056 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-12T15:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","42","71","0.00",,"+0.05","6","35","30.20","FEW:02 140 SCT:04 200 SCT:04 250","29.10","10.00","56","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11905/12/20 15:52:02 METAR KATL 122052Z VRB03KT 10SM FEW140 SCT200 SCT250 22/06 A3020 RMK AO2 SLP226 T02170056 56018 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-12T16:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","42","73","0.00",,,,"33","30.19","FEW:02 150 FEW:02 250","29.10","10.00","56","290",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/12/20 16:52:02 METAR KATL 122152Z 29007KT 10SM FEW150 FEW250 23/06 A3020 RMK AO2 SLP222 T02280056 (RF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-12T17:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","42","73","0.00",,,,"33","30.18","FEW:02 150 SCT:04 250","29.09","10.00","56","310",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/12/20 17:52:02 METAR KATL 122252Z 31007KT 10SM FEW150 SCT250 23/06 A3019 RMK AO2 SLP220 T02280056 (RF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-12T18:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.19","43","70","0.00",,"+0.01","6","38","30.18","FEW:02 180 SCT:04 250","29.09","10.00","56","280",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12305/12/20 18:52:02 METAR KATL 122352Z 28004KT 10SM FEW180 SCT250 21/06 A3019 RMK AO2 SLP220 T02110061 10233 20194 56004 (RF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-12T19:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43","70",,,"+0.01","6","38","30.18",,"29.08","9.94","56","280",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32966 42804 10211 20061 39848 40220 56004 92352 333 10233 20094 555 91300=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-12T19:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","43","69","0.00",,,,"39","30.19","FEW:02 180 SCT:04 250","29.10","10.00","55","320",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/12/20 19:52:01 METAR KATL 130052Z 32003KT 10SM FEW180 SCT250 21/06 A3020 RMK AO2 SLP222 T02060061","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-12T20:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","43","67","0.00",,,,"42","30.19","FEW:02 200 BKN:07 250","29.11","10.00","54","050",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/12/20 20:52:01 METAR KATL 130152Z 05010KT 10SM FEW200 BKN250 19/06 A3021 RMK AO2 SLP225 T01940061","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-12T21:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.21","44","64","0.00",,"-0.02","1","48","30.20","FEW:02 200 BKN:07 250","29.11","10.00","53","070",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10605/12/20 21:52:01 METAR KATL 130252Z 07008KT 10SM FEW200 BKN250 18/07 A3021 RMK AO2 SLP227 T01780067 51007","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-12T22:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","44","61","0.00",,,,"54","30.21","SCT:04 200 BKN:07 250","29.12","10.00","52","080",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10005/12/20 22:52:02 METAR KATL 130352Z 08006KT 10SM SCT200 BKN250 16/07 A3022 RMK AO2 SLP230 T01610067","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-12T23:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","44","60","0.00",,,,"56","30.21","FEW:02 150 SCT:04 200 BKN:07 250","29.12","10.00","52","090",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11705/12/20 23:52:02 METAR KATL 130452Z 09005KT 10SM FEW150 SCT200 BKN250 16/07 A3022 RMK AO2 SLP230 T01560067 402330094","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-12T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"39","62","45","30.23","29.12","50","5.9","0","-7.1","3","74","49","290","17","0.00","0","0.0","040","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7424 HR MIN TEMP (F): 49AVERAGE STATION PRESSURE:29.120 MINIMUM SEA LEVEL PRESSURE:30.17 TIME OF OCCURRENCE:0231 PEAK WIND SPEED (MPH): 17 PEAK WIND DIR (DEG):290 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG): 40 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 5.9 24 HR AVG TEMP (F): 62DEPART FROM NORMAL: -7  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):74  LATEST NIGHT MIN TEMP(1900-0800 LST):49 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0539","1930",,"2007-03-27"
"72219013874","2020-05-13T00:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","45","59","0.00",,"-0.01","1","60","30.21","FEW:02 150 BKN:07 200 BKN:07 250","29.12","10.00","52","080",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13005/13/20 00:52:02 METAR KATL 130552Z 08005KT 10SM FEW150 BKN200 BKN250 15/07 A3022 RMK AO2 SLP230 T01500072 10211 20144 51003 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T01:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45","59",,,"-0.01","1","60","30.21",,"29.11","9.94","52","080",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32966 60805 10150 20072 39857 40230 51003 90552 333 10211 20094 555 91306=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T01:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","44","59","0.00",,,,"58","30.21","FEW:02 150 SCT:04 200 SCT:04 250","29.12","10.00","51","090",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/13/20 01:52:02 METAR KATL 130652Z 09005KT 10SM FEW150 SCT200 SCT250 15/07 A3022 RMK AO2 SLP229 T01500067 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T02:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","45","57","0.00",,,,"64","30.21","FEW:02 150 BKN:07 200","29.12","10.00","51","080",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/13/20 02:52:02 METAR KATL 130752Z 08005KT 10SM FEW150 BKN200 14/07 A3022 RMK AO2 SLP229 T01390072 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T03:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","45","56","0.00",,"-0.01","3","67","30.21","SCT:04 180","29.13","10.00","50","080",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10405/13/20 03:52:02 METAR KATL 130852Z 08005KT 10SM SCT180 13/07 A3023 RMK AO2 SLP231 T01330072 53002 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T04:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","44","58","0.00",,,,"60","30.21","BKN:07 150","29.13","10.00","51","120",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09805/13/20 04:52:02 METAR KATL 130952Z 12003KT 10SM BKN150 14/07 A3023 RMK AO2 SLP231 T01440067 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T05:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","46","58","0.00",,,,"65","30.23","BKN:07 150 BKN:07 200","29.14","10.00","52","130",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11705/13/20 05:52:02 METAR KATL 131052Z 13003KT 10SM BKN150 BKN200 14/08 A3024 RMK AO2 SLP237 VIRGA ALQDS T01440078 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T06:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","48","58","0.00",,"-0.04","3","70","30.25","BKN:07 150 BKN:07 200","29.16","10.00","53","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13505/13/20 06:52:02 METAR KATL 131152Z 00000KT 10SM BKN150 BKN200 14/09 A3027 RMK AO2 SLP245 VIRGA ALQDS T01440089 10156 20133 53013 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T07:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48","58",,,"-0.04","3","70","30.25",,"29.16","9.94","53","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32966 60000 10144 20089 39874 40245 53013 91152 333 10233 20133 555 91312=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T07:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.28","50","60","0.00",,,,"70","30.26","BKN:07 150 BKN:07 200","29.18","10.00","55","140",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11705/13/20 07:52:02 METAR KATL 131252Z 14004KT 10SM BKN150 BKN200 16/10 A3028 RMK AO2 SLP248 VIRGA ALQDS T01560100 (DB)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T08:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","52","63","0.00",,,,"68","30.27","FEW:02 110 BKN:07 140 BKN:07 200","29.18","10.00","57","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12605/13/20 08:52:02 METAR KATL 131352Z 13005KT 10SM FEW110 BKN140 BKN200 17/11 A3029 RMK AO2 SLP252 VIRGA W-N-NE T01720111 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T09:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.29","53","66","0.00",,"-0.02","1","63","30.27","SCT:04 150 BKN:07 200 BKN:07 250","29.18","10.00","59","120",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13305/13/20 09:52:02 METAR KATL 131452Z 12004KT 10SM SCT150 BKN200 BKN250 19/12 A3029 RMK AO2 SLP252 VIRGA NW-NE-E T01890117 51007 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T10:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.27","55","70","0.00",,,,"59","30.26","FEW:02 150 BKN:07 180 BKN:07 250","29.16","10.00","61","150",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12305/13/20 10:52:02 METAR KATL 131552Z 15004KT 10SM FEW150 BKN180 BKN250 21/13 A3027 RMK AO2 SLP247 VIRGA N-E T02110128 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T11:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.26","52","73","0.00",,,,"48","30.24","FEW:02 150 BKN:07 180 BKN:07 250","29.15","10.00","61","190",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12705/13/20 11:52:02 METAR KATL 131652Z 19010KT 10SM FEW150 BKN180 BKN250 23/11 A3026 RMK AO2 SLP242 VIRGA NW-NE-E T02280111 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T12:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","52","75","0.00",,"+0.04","7","45","30.23","FEW:02 150 BKN:07 180 BKN:07 250","29.15","10.00","62","200",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET15105/13/20 12:52:02 METAR KATL 131752Z 20011KT 10SM FEW150 BKN180 BKN250 24/11 A3025 RMK AO2 SLP237 VIRGA NW-NE-E ACC E T02390111 10239 20144 57013 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T13:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52","75",,,"+0.04","7","45","30.23",,"29.14","9.94","62","200",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32966 62011 10239 20111 39867 40237 57013 91752 333 10239 20144 555 91318=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T13:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.24","54","77","0.00",,,,"45","30.22","FEW:02 50 FEW:02 150 BKN:07 180","29.14","10.00","63","140",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13005/13/20 13:52:02 METAR KATL 131852Z 14005KT 10SM FEW050 FEW150 BKN180 25/12 A3024 RMK AO2 SLP233 VIRGA DSNT NW-NE T02500122 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T14:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","53","79","0.00",,,,"41","30.20","FEW:02 55 FEW:02 150 BKN:07 180","29.12","10.00","63","150",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13005/13/20 14:52:02 METAR KATL 131952Z 15009KT 10SM FEW055 FEW150 BKN180 26/12 A3022 RMK AO2 SLP227 VIRGA DSNT NW-NE T02610117 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T15:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","50","79","0.00",,"+0.05","8","36","30.18","FEW:02 65 BKN:07 180 BKN:07 250","29.10","10.00","62","190","16","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13405/13/20 15:52:02 METAR KATL 132052Z 19009G14KT 10SM FEW065 BKN180 BKN250 26/10 A3020 RMK AO2 SLP219 VIRGA NW-NE T02610100 58018 (KAF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T16:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","52","79","0.00",,,,"39","30.18","SCT:04 65 BKN:07 180 BKN:07 250","29.10","10.00","63","160",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/13/20 16:52:02 METAR KATL 132152Z 16007KT 10SM SCT065 BKN180 BKN250 26/11 A3020 RMK AO2 SLP220 T02610111 (RF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T17:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","50","78","0.00",,,,"37","30.18","FEW:02 65 SCT:04 200 BKN:07 250","29.10","10.00","62","150",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11205/13/20 17:52:02 METAR KATL 132252Z 15008KT 10SM FEW065 SCT200 BKN250 26/10 A3020 RMK AO2 SLP219 T02560100 (RF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T18:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.20","52","77","0.00",,"-0.00","3","42","30.18","FEW:02 65 SCT:04 200 BKN:07 250","29.10","10.00","62","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13005/13/20 18:52:02 METAR KATL 132352Z 17005KT 10SM FEW065 SCT200 BKN250 25/11 A3020 RMK AO2 SLP220 T02500111 10267 20239 53001 (RF)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T19:00:00","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52","77",,,"-0.00","3","42","30.18","57","29.09","9.94","62","170",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SYN08072219 32766 61705 10250 20111 39851 40220 53001 92352 333 10267 20133 555 91400=","FM-12","4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T19:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.22","52","74","0.00",,,,"46","30.20","FEW:02 150 SCT:04 200 BKN:07 250","29.12","10.00","61","080",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/13/20 19:52:01 METAR KATL 140052Z 08010KT 10SM FEW150 SCT200 BKN250 23/11 A3022 RMK AO2 SLP226 T02330111","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T20:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.23","57","69","0.00",,,,"66","30.22","FEW:02 150 BKN:07 200 BKN:07 250","29.13","10.00","62","080",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10705/13/20 20:52:01 METAR KATL 140152Z 08011KT 10SM FEW150 BKN200 BKN250 21/14 A3023 RMK AO2 SLP232 T02060139","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T21:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","57","68","0.00",,"-0.05","1","68","30.23","SCT:04 200 BKN:07 250","29.15","10.00","61","090",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10805/13/20 21:52:01 METAR KATL 140252Z 09010KT 10SM SCT200 BKN250 20/14 A3025 RMK AO2 SLP237 T02000139 51016 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T22:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","56","66","0.00",,,,"70","30.24","SCT:04 200","29.15","10.00","60","100",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09505/13/20 22:52:02 METAR KATL 140352Z 10008KT 10SM SCT200 19/13 A3025 RMK AO2 SLP239 T01890133 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
"72219013874","2020-05-13T23:52:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.25","55","65","0.00",,,,"70","30.23","FEW:02 200","29.15","10.00","59","100",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10505/13/20 23:52:02 METAR KATL 140452Z 10005KT 10SM FEW200 18/13 A3025 RMK AO2 SLP237 T01830128 402670133 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-27"
